State,Year,Month,avgtemp(F)
Wisconsin,2004,10,48.2
Wisconsin,2004,11,36.7
Wisconsin,2004,12,20.4
Wisconsin,2005,1,14.2
Wisconsin,2005,2,24.8
Wisconsin,2005,3,27.4
Wisconsin,2005,4,47.7
Wisconsin,2005,5,52.7
Wisconsin,2005,6,69.4
Wisconsin,2005,7,70.7
Wisconsin,2005,8,68.2
Wisconsin,2005,9,63.3
Wisconsin,2005,10,49.6
Wisconsin,2005,11,34.5
Wisconsin,2005,12,18.3
Wisconsin,2006,1,27.7
Wisconsin,2006,2,18.4
Wisconsin,2006,3,31.6
Wisconsin,2006,4,49
Wisconsin,2006,5,56.5
Wisconsin,2006,6,65.1
Wisconsin,2006,7,72.8
Wisconsin,2006,8,68
Wisconsin,2006,9,56.4
Wisconsin,2006,10,42.9
Wisconsin,2006,11,36.4
Wisconsin,2006,12,27.2
Wisconsin,2007,1,20.3
Wisconsin,2007,2,11.7
Wisconsin,2007,3,34.6
Wisconsin,2007,4,42.8
Wisconsin,2007,5,59.1
Wisconsin,2007,6,66.9
Wisconsin,2007,7,69.5
Wisconsin,2007,8,68.4
Wisconsin,2007,9,61.1
Wisconsin,2007,10,52.6
Wisconsin,2007,11,32.8
Wisconsin,2007,12,17.1
Wisconsin,2008,1,14.7
Wisconsin,2008,2,13.2
Wisconsin,2008,3,25.4
Wisconsin,2008,4,42.9
Wisconsin,2008,5,52.1
Wisconsin,2008,6,64.5
Wisconsin,2008,7,69
Wisconsin,2008,8,66.5
Wisconsin,2008,9,60.5
Wisconsin,2008,10,46.7
Wisconsin,2008,11,33.3
Wisconsin,2008,12,12.7
Wisconsin,2009,1,6.1
Wisconsin,2009,2,20.4
Wisconsin,2009,3,30.1
Wisconsin,2009,4,43
Wisconsin,2009,5,55.1
Wisconsin,2009,6,63.6
Wisconsin,2009,7,63.7
Wisconsin,2009,8,64.9
Wisconsin,2009,9,61.4
Wisconsin,2009,10,42.2
Wisconsin,2009,11,40.1
Wisconsin,2009,12,18.3
Wisconsin,2010,1,15.1
Wisconsin,2010,2,20
Wisconsin,2010,3,37.5
Wisconsin,2010,4,50
Wisconsin,2010,5,57.7
Wisconsin,2010,6,65.1
Wisconsin,2010,7,71.4
Wisconsin,2010,8,70.8
Wisconsin,2010,9,56.9
Wisconsin,2010,10,49.5
Wisconsin,2010,11,34.9
Wisconsin,2010,12,16.9
Wisconsin,2011,1,12.3
Wisconsin,2011,2,18.5
Wisconsin,2011,3,28
Wisconsin,2011,4,41.7
Wisconsin,2011,5,54
Wisconsin,2011,6,64.3
Wisconsin,2011,7,73.2
Wisconsin,2011,8,68.3
Wisconsin,2011,9,57.3
Wisconsin,2011,10,49.8
Wisconsin,2011,11,36.7
Wisconsin,2011,12,25.7
Wisconsin,2012,1,20.8
Wisconsin,2012,2,26.6
Wisconsin,2012,3,45.6
Wisconsin,2012,4,45.1
Wisconsin,2012,5,59.6
Wisconsin,2012,6,67.1
Wisconsin,2012,7,74.8
Wisconsin,2012,8,67.1
Wisconsin,2012,9,57.7
Wisconsin,2012,10,44.8
Wisconsin,2012,11,34.4
Wisconsin,2012,12,25.1
Wisconsin,2013,1,16.8
Wisconsin,2013,2,17
Wisconsin,2013,3,23.9
Wisconsin,2013,4,37.8
Wisconsin,2013,5,55.2
Wisconsin,2013,6,63.9
Wisconsin,2013,7,68.9
Wisconsin,2013,8,67.6
Wisconsin,2013,9,60.8
Wisconsin,2013,10,46.7
Wisconsin,2013,11,30.8
Wisconsin,2013,12,11.9
Wisconsin,2014,1,6
Wisconsin,2014,2,7.3
Wisconsin,2014,3,21.5
Wisconsin,2014,4,39.7
Wisconsin,2014,5,55.3
Wisconsin,2014,6,66.4
Wisconsin,2014,7,65.9
Wisconsin,2014,8,67.1
Wisconsin,2014,9,58.2
Wisconsin,2014,10,46
Wisconsin,2014,11,25.3
Wisconsin,2014,12,24.1
Wisconsin,2015,1,15.3
Wisconsin,2015,2,7.6
Wisconsin,2015,3,30.7
Wisconsin,2015,4,45
Wisconsin,2015,5,56.6
Wisconsin,2015,6,63.8
Wisconsin,2015,7,68.4
Wisconsin,2015,8,66.1
Wisconsin,2015,9,64.7
Wisconsin,2015,10,48.5
Wisconsin,2015,11,39.4
Wisconsin,2015,12,31.8
Wyoming,2000,1,24
Wyoming,2000,2,29.4
Wyoming,2000,3,33.4
Wyoming,2000,4,42.5
Wyoming,2000,5,51.3
Wyoming,2000,6,58.3
Wyoming,2000,7,68.2
Wyoming,2000,8,67.4
Wyoming,2000,9,54.1
Wyoming,2000,10,43.1
Wyoming,2000,11,19.8
Wyoming,2000,12,19
Wyoming,2001,1,20.9
Wyoming,2001,2,19.8
Wyoming,2001,3,32.5
Wyoming,2001,4,41.1
Wyoming,2001,5,51.3
Wyoming,2001,6,59.9
Wyoming,2001,7,68.6
Wyoming,2001,8,67.6
Wyoming,2001,9,58.1
Wyoming,2001,10,43.1
Wyoming,2001,11,34.3
Wyoming,2001,12,21.2
Wyoming,2002,1,20.2
Wyoming,2002,2,22.9
Wyoming,2002,3,24.8
Wyoming,2002,4,40.1
Wyoming,2002,5,47.7
Wyoming,2002,6,61.3
Wyoming,2002,7,69.8
Wyoming,2002,8,62.6
Wyoming,2002,9,55.2
Wyoming,2002,10,37.4
Wyoming,2002,11,29.6
Wyoming,2002,12,24.9
Wyoming,2003,1,28
Wyoming,2003,2,20.2
Wyoming,2003,3,32
Wyoming,2003,4,42.7
Wyoming,2003,5,49.8
Wyoming,2003,6,56.1
Wyoming,2003,7,70.2
Wyoming,2003,8,68.1
Wyoming,2003,9,52.9
Wyoming,2003,10,47
Wyoming,2003,11,24.8
Wyoming,2003,12,24.8
Wyoming,2004,1,20.8
Wyoming,2004,2,23.4
Wyoming,2004,3,36.5
Wyoming,2004,4,42.2
Wyoming,2004,5,49.4
Wyoming,2004,6,56.6
Wyoming,2004,7,64.6
Wyoming,2004,8,60.8
Wyoming,2004,9,54.2
Wyoming,2004,10,43.6
Wyoming,2004,11,31
Wyoming,2004,12,25.8
Wyoming,2005,1,24.6
Wyoming,2005,2,26.6
Wyoming,2005,3,32.5
Wyoming,2005,4,40.3
Wyoming,2005,5,47.9
Wyoming,2005,6,57.2
Wyoming,2005,7,68
Wyoming,2005,8,62.9
Wyoming,2005,9,55.6
Wyoming,2005,10,45.1
Wyoming,2005,11,32.9
Wyoming,2005,12,20.6
Wyoming,2006,1,26.9
Wyoming,2006,2,21.3
Wyoming,2006,3,30.3
Wyoming,2006,4,43.5
Wyoming,2006,5,51.2
Wyoming,2006,6,62.6
Wyoming,2006,7,70.1
Wyoming,2006,8,64.5
Wyoming,2006,9,51.9
Wyoming,2006,10,40.6
Wyoming,2006,11,31.6
Wyoming,2006,12,23.7
Wyoming,2007,1,16.5
Wyoming,2007,2,24.8
Wyoming,2007,3,37.7
Wyoming,2007,4,40.5
Wyoming,2007,5,51.1
Wyoming,2007,6,61
Wyoming,2007,7,70.7
Wyoming,2007,8,66.4
Wyoming,2007,9,55.7
Wyoming,2007,10,44.2
Wyoming,2007,11,33.1
Wyoming,2007,12,18.1
Wyoming,2008,1,16.2
Wyoming,2008,2,23.5
Wyoming,2008,3,28.4
Wyoming,2008,4,35.7
Wyoming,2008,5,46.8
Wyoming,2008,6,56.4
Wyoming,2008,7,67
Wyoming,2008,8,64.5
Wyoming,2008,9,52.8
Wyoming,2008,10,42.9
Wyoming,2008,11,35.3
Wyoming,2008,12,18.9
Wyoming,2009,1,23.4
Wyoming,2009,2,26.8
Wyoming,2009,3,30.8
Wyoming,2009,4,38.4
Wyoming,2009,5,50
Wyoming,2009,6,55.4
Wyoming,2009,7,63.6
Wyoming,2009,8,61.8
Wyoming,2009,9,57.5
Wyoming,2009,10,35.1
Wyoming,2009,11,33.9
Wyoming,2009,12,14.5
Wyoming,2010,1,22.2
Wyoming,2010,2,21.5
Wyoming,2010,3,34.2
Wyoming,2010,4,39.2
Wyoming,2010,5,44
Wyoming,2010,6,57.4
Wyoming,2010,7,65.1
Wyoming,2010,8,64.1
Wyoming,2010,9,56.3
Wyoming,2010,10,47.1
Wyoming,2010,11,28.5
Wyoming,2010,12,23.9
Wyoming,2011,1,20.3
Wyoming,2011,2,18
Wyoming,2011,3,32
Wyoming,2011,4,37.1
Wyoming,2011,5,44.2
Wyoming,2011,6,56.4
Wyoming,2011,7,67.3
Wyoming,2011,8,66.4
Wyoming,2011,9,56.4
Wyoming,2011,10,44.8
Wyoming,2011,11,28.8
Wyoming,2011,12,21
Wyoming,2012,1,25.1
Wyoming,2012,2,22.7
Wyoming,2012,3,39.4
Wyoming,2012,4,44.7
Wyoming,2012,5,50
Wyoming,2012,6,62.8
Wyoming,2012,7,70
Wyoming,2012,8,66.6
Wyoming,2012,9,57.5
Wyoming,2012,10,41.7
Wyoming,2012,11,35
Wyoming,2012,12,22.1
Wyoming,2013,1,19.9
Wyoming,2013,2,22.6
Wyoming,2013,3,31.3
Wyoming,2013,4,34.7
Wyoming,2013,5,50.4
Wyoming,2013,6,60.7
Wyoming,2013,7,67.8
Wyoming,2013,8,66.7
Wyoming,2013,9,57.3
Wyoming,2013,10,39.3
Wyoming,2013,11,31.3
Wyoming,2013,12,18.1
Wyoming,2014,1,23.3
Wyoming,2014,2,20
Wyoming,2014,3,32.3
Wyoming,2014,4,39.7
Wyoming,2014,5,50.1
Wyoming,2014,6,56.4
Wyoming,2014,7,66.4
Wyoming,2014,8,62.5
Wyoming,2014,9,55.8
Wyoming,2014,10,46.9
Wyoming,2014,11,27.4
Wyoming,2014,12,24.8
Wyoming,2015,1,25.7
Wyoming,2015,2,28.4
Wyoming,2015,3,37.7
Wyoming,2015,4,41.3
Wyoming,2015,5,47
Wyoming,2015,6,63
Wyoming,2015,7,63.9
Wyoming,2015,8,64.3
Wyoming,2015,9,59.4
Wyoming,2015,10,48.7
Wyoming,2015,11,29.2
Wyoming,2015,12,21.4
Colorado,2000,1,29.1
Colorado,2000,2,34.3
Colorado,2000,3,36.6
Colorado,2000,4,46.4
Colorado,2000,5,56.1
Colorado,2000,6,63
Colorado,2000,7,69.8
Colorado,2000,8,69
Colorado,2000,9,59.5
Colorado,2000,10,47.4
Colorado,2000,11,27.2
Colorado,2000,12,25.7
Colorado,2001,1,24.7
Colorado,2001,2,28.2
Colorado,2001,3,36.1
Colorado,2001,4,45.9
Colorado,2001,5,53.9
Colorado,2001,6,63.9
Colorado,2001,7,70.3
Colorado,2001,8,66.9
Colorado,2001,9,60.3
Colorado,2001,10,47.9
Colorado,2001,11,37.9
Colorado,2001,12,26.4
Colorado,2002,1,25.4
Colorado,2002,2,27.1
Colorado,2002,3,32
Colorado,2002,4,47.3
Colorado,2002,5,53.4
Colorado,2002,6,67.1
Colorado,2002,7,71
Colorado,2002,8,66.8
Colorado,2002,9,58.4
Colorado,2002,10,43.2
Colorado,2002,11,33.7
Colorado,2002,12,27.6
Colorado,2003,1,31.6
Colorado,2003,2,26.3
Colorado,2003,3,36.6
Colorado,2003,4,45.3
Colorado,2003,5,53.9
Colorado,2003,6,60.1
Colorado,2003,7,72.5
Colorado,2003,8,68.4
Colorado,2003,9,56.7
Colorado,2003,10,51.5
Colorado,2003,11,33
Colorado,2003,12,28.6
Colorado,2004,1,26.2
Colorado,2004,2,26.3
Colorado,2004,3,41.9
Colorado,2004,4,44.4
Colorado,2004,5,54.8
Colorado,2004,6,60.8
Colorado,2004,7,65.9
Colorado,2004,8,63.2
Colorado,2004,9,57.7
Colorado,2004,10,46.9
Colorado,2004,11,33.8
Colorado,2004,12,28.4
Colorado,2005,1,30.2
Colorado,2005,2,31.3
Colorado,2005,3,35.2
Colorado,2005,4,43.4
Colorado,2005,5,53.2
Colorado,2005,6,60.9
Colorado,2005,7,70
Colorado,2005,8,65.1
Colorado,2005,9,60.2
Colorado,2005,10,48.3
Colorado,2005,11,37.5
Colorado,2005,12,26
Colorado,2006,1,29.9
Colorado,2006,2,28
Colorado,2006,3,34.9
Colorado,2006,4,47.1
Colorado,2006,5,55.6
Colorado,2006,6,65.7
Colorado,2006,7,69.6
Colorado,2006,8,65.6
Colorado,2006,9,53.5
Colorado,2006,10,44.9
Colorado,2006,11,36.5
Colorado,2006,12,26.8
Colorado,2007,1,19.4
Colorado,2007,2,27.7
Colorado,2007,3,40.5
Colorado,2007,4,43.3
Colorado,2007,5,53.5
Colorado,2007,6,62.9
Colorado,2007,7,69.7
Colorado,2007,8,68.8
Colorado,2007,9,59.7
Colorado,2007,10,48.3
Colorado,2007,11,38.1
Colorado,2007,12,22.4
Colorado,2008,1,20.9
Colorado,2008,2,27.6
Colorado,2008,3,33.9
Colorado,2008,4,40.9
Colorado,2008,5,51
Colorado,2008,6,61.6
Colorado,2008,7,69.2
Colorado,2008,8,65.7
Colorado,2008,9,57.3
Colorado,2008,10,47.6
Colorado,2008,11,38.3
Colorado,2008,12,25.3
Colorado,2009,1,28.3
Colorado,2009,2,32.2
Colorado,2009,3,37.1
Colorado,2009,4,42
Colorado,2009,5,54.5
Colorado,2009,6,59.8
Colorado,2009,7,66.9
Colorado,2009,8,64.8
Colorado,2009,9,57.6
Colorado,2009,10,40.8
Colorado,2009,11,37.8
Colorado,2009,12,20.4
Colorado,2010,1,26.1
Colorado,2010,2,24.6
Colorado,2010,3,35.2
Colorado,2010,4,43.6
Colorado,2010,5,50.1
Colorado,2010,6,64
Colorado,2010,7,68.7
Colorado,2010,8,66.5
Colorado,2010,9,61.2
Colorado,2010,10,49.2
Colorado,2010,11,33.6
Colorado,2010,12,31.1
Colorado,2011,1,24
Colorado,2011,2,24.2
Colorado,2011,3,37.7
Colorado,2011,4,43
Colorado,2011,5,49.3
Colorado,2011,6,62.9
Colorado,2011,7,70
Colorado,2011,8,69.2
Colorado,2011,9,58.5
Colorado,2011,10,47.1
Colorado,2011,11,34.9
Colorado,2011,12,24.4
Colorado,2012,1,29.4
Colorado,2012,2,27.4
Colorado,2012,3,41.9
Colorado,2012,4,48.2
Colorado,2012,5,55.4
Colorado,2012,6,67.9
Colorado,2012,7,70.6
Colorado,2012,8,67.7
Colorado,2012,9,59.5
Colorado,2012,10,46.5
Colorado,2012,11,39.4
Colorado,2012,12,25.9
Colorado,2013,1,22.9
Colorado,2013,2,25.7
Colorado,2013,3,35
Colorado,2013,4,39.8
Colorado,2013,5,52.8
Colorado,2013,6,65.6
Colorado,2013,7,68.5
Colorado,2013,8,67
Colorado,2013,9,60.7
Colorado,2013,10,44.2
Colorado,2013,11,35.2
Colorado,2013,12,23.7
Colorado,2014,1,26.4
Colorado,2014,2,27.6
Colorado,2014,3,36.3
Colorado,2014,4,43.3
Colorado,2014,5,52.5
Colorado,2014,6,62.5
Colorado,2014,7,68.4
Colorado,2014,8,64.7
Colorado,2014,9,60
Colorado,2014,10,49.9
Colorado,2014,11,33.4
Colorado,2014,12,27.9
Colorado,2015,1,29.2
Colorado,2015,2,32.1
Colorado,2015,3,40.6
Colorado,2015,4,44.9
Colorado,2015,5,49.8
Colorado,2015,6,64.9
Colorado,2015,7,66.6
Colorado,2015,8,66.9
Colorado,2015,9,62.6
Colorado,2015,10,51.4
Colorado,2015,11,34.6
Colorado,2015,12,25.8
Connecticut,2000,1,24.6
Connecticut,2000,2,31.3
Connecticut,2000,3,41.9
Connecticut,2000,4,46.1
Connecticut,2000,5,57.9
Connecticut,2000,6,66
Connecticut,2000,7,67.8
Connecticut,2000,8,67.9
Connecticut,2000,9,61.2
Connecticut,2000,10,51.1
Connecticut,2000,11,40.5
Connecticut,2000,12,26.1
Connecticut,2001,1,25.8
Connecticut,2001,2,29.5
Connecticut,2001,3,34.1
Connecticut,2001,4,47.9
Connecticut,2001,5,58.9
Connecticut,2001,6,68.1
Connecticut,2001,7,68.2
Connecticut,2001,8,72.8
Connecticut,2001,9,62.5
Connecticut,2001,10,52.7
Connecticut,2001,11,45.3
Connecticut,2001,12,37.1
Connecticut,2002,1,33.3
Connecticut,2002,2,34.1
Connecticut,2002,3,38.6
Connecticut,2002,4,50.1
Connecticut,2002,5,55.1
Connecticut,2002,6,65.5
Connecticut,2002,7,72.8
Connecticut,2002,8,71.9
Connecticut,2002,9,64.8
Connecticut,2002,10,49.6
Connecticut,2002,11,40
Connecticut,2002,12,29.8
Connecticut,2003,1,21.4
Connecticut,2003,2,23.8
Connecticut,2003,3,36
Connecticut,2003,4,44.5
Connecticut,2003,5,55
Connecticut,2003,6,64.7
Connecticut,2003,7,71.5
Connecticut,2003,8,72.2
Connecticut,2003,9,63.3
Connecticut,2003,10,49.3
Connecticut,2003,11,43.8
Connecticut,2003,12,32.5
Connecticut,2004,1,18.7
Connecticut,2004,2,28.5
Connecticut,2004,3,38
Connecticut,2004,4,48
Connecticut,2004,5,59.9
Connecticut,2004,6,65.1
Connecticut,2004,7,70
Connecticut,2004,8,69.6
Connecticut,2004,9,63.8
Connecticut,2004,10,50.9
Connecticut,2004,11,41.9
Connecticut,2004,12,30.8
Connecticut,2005,1,24.3
Connecticut,2005,2,29.7
Connecticut,2005,3,32.3
Connecticut,2005,4,49.3
Connecticut,2005,5,53.1
Connecticut,2005,6,69.6
Connecticut,2005,7,72.4
Connecticut,2005,8,73
Connecticut,2005,9,66
Connecticut,2005,10,52.7
Connecticut,2005,11,43
Connecticut,2005,12,28.7
Connecticut,2006,1,33.7
Connecticut,2006,2,29.5
Connecticut,2006,3,36.7
Connecticut,2006,4,49
Connecticut,2006,5,57.2
Connecticut,2006,6,67.1
Connecticut,2006,7,74.1
Connecticut,2006,8,69.8
Connecticut,2006,9,61.2
Connecticut,2006,10,51
Connecticut,2006,11,46.3
Connecticut,2006,12,38
Connecticut,2007,1,31.3
Connecticut,2007,2,23.3
Connecticut,2007,3,35.1
Connecticut,2007,4,44.8
Connecticut,2007,5,59.6
Connecticut,2007,6,66.6
Connecticut,2007,7,70.9
Connecticut,2007,8,70.3
Connecticut,2007,9,64.6
Connecticut,2007,10,57.8
Connecticut,2007,11,39.9
Connecticut,2007,12,30.2
Connecticut,2008,1,29.7
Connecticut,2008,2,29.8
Connecticut,2008,3,36.5
Connecticut,2008,4,49.6
Connecticut,2008,5,55.1
Connecticut,2008,6,68.7
Connecticut,2008,7,73.3
Connecticut,2008,8,67.8
Connecticut,2008,9,63.3
Connecticut,2008,10,50
Connecticut,2008,11,40.5
Connecticut,2008,12,32.2
Connecticut,2009,1,21
Connecticut,2009,2,30.2
Connecticut,2009,3,36.8
Connecticut,2009,4,49.3
Connecticut,2009,5,57.8
Connecticut,2009,6,64
Connecticut,2009,7,68.7
Connecticut,2009,8,71.7
Connecticut,2009,9,61
Connecticut,2009,10,49.5
Connecticut,2009,11,46
Connecticut,2009,12,30.1
Connecticut,2010,1,27
Connecticut,2010,2,29.8
Connecticut,2010,3,43
Connecticut,2010,4,52
Connecticut,2010,5,60.9
Connecticut,2010,6,68.9
Connecticut,2010,7,75.1
Connecticut,2010,8,71
Connecticut,2010,9,65.6
Connecticut,2010,10,52.8
Connecticut,2010,11,41.9
Connecticut,2010,12,28.2
Connecticut,2011,1,23.2
Connecticut,2011,2,27.1
Connecticut,2011,3,37
Connecticut,2011,4,48.9
Connecticut,2011,5,59.7
Connecticut,2011,6,66.9
Connecticut,2011,7,74.1
Connecticut,2011,8,70.8
Connecticut,2011,9,66.4
Connecticut,2011,10,53.4
Connecticut,2011,11,45.9
Connecticut,2011,12,36.9
Connecticut,2012,1,31.7
Connecticut,2012,2,35
Connecticut,2012,3,45.8
Connecticut,2012,4,49.7
Connecticut,2012,5,61.6
Connecticut,2012,6,66.4
Connecticut,2012,7,74.1
Connecticut,2012,8,72
Connecticut,2012,9,63.3
Connecticut,2012,10,54.7
Connecticut,2012,11,39.4
Connecticut,2012,12,35.9
Connecticut,2013,1,28.8
Connecticut,2013,2,29.2
Connecticut,2013,3,36
Connecticut,2013,4,47.3
Connecticut,2013,5,58.2
Connecticut,2013,6,67.7
Connecticut,2013,7,75.9
Connecticut,2013,8,68.7
Connecticut,2013,9,61.4
Connecticut,2013,10,53.4
Connecticut,2013,11,39.8
Connecticut,2013,12,31.1
Connecticut,2014,1,23.6
Connecticut,2014,2,25.1
Connecticut,2014,3,30.6
Connecticut,2014,4,46.7
Connecticut,2014,5,58.3
Connecticut,2014,6,66.8
Connecticut,2014,7,71.9
Connecticut,2014,8,68.4
Connecticut,2014,9,63.6
Connecticut,2014,10,54.1
Connecticut,2014,11,39.7
Connecticut,2014,12,35.4
Connecticut,2015,1,23.3
Connecticut,2015,2,15.8
Connecticut,2015,3,31
Connecticut,2015,4,47
Connecticut,2015,5,62.7
Connecticut,2015,6,65.3
Connecticut,2015,7,72.2
Connecticut,2015,8,72
Connecticut,2015,9,67.8
Connecticut,2015,10,51.4
Connecticut,2015,11,46.1
Connecticut,2015,12,43.5
Delaware,2000,1,33.3
Delaware,2000,2,39.2
Delaware,2000,3,48.7
Delaware,2000,4,52.4
Delaware,2000,5,64.7
Delaware,2000,6,73
Delaware,2000,7,72.8
Delaware,2000,8,73.1
Delaware,2000,9,66.2
Delaware,2000,10,57.6
Delaware,2000,11,44.6
Delaware,2000,12,31.3
Delaware,2001,1,33.1
Delaware,2001,2,38.6
Delaware,2001,3,41.2
Delaware,2001,4,53.9
Delaware,2001,5,63.3
Delaware,2001,6,73.5
Delaware,2001,7,72.9
Delaware,2001,8,76.7
Delaware,2001,9,66.5
Delaware,2001,10,57.6
Delaware,2001,11,51.5
Delaware,2001,12,44.4
Delaware,2002,1,40
Delaware,2002,2,40.9
Delaware,2002,3,46.4
Delaware,2002,4,57.1
Delaware,2002,5,62.7
Delaware,2002,6,72.9
Delaware,2002,7,78
Delaware,2002,8,78
Delaware,2002,9,70.1
Delaware,2002,10,57.9
Delaware,2002,11,45.8
Delaware,2002,12,36
Delaware,2003,1,29.6
Delaware,2003,2,32.1
Delaware,2003,3,45.1
Delaware,2003,4,52
Delaware,2003,5,59
Delaware,2003,6,70
Delaware,2003,7,76.3
Delaware,2003,8,76.5
Delaware,2003,9,69.3
Delaware,2003,10,55.8
Delaware,2003,11,51.5
Delaware,2003,12,37.8
Delaware,2004,1,28.8
Delaware,2004,2,36.1
Delaware,2004,3,46.1
Delaware,2004,4,54.7
Delaware,2004,5,69.6
Delaware,2004,6,71.3
Delaware,2004,7,76.1
Delaware,2004,8,74
Delaware,2004,9,69.4
Delaware,2004,10,56.2
Delaware,2004,11,48.7
Delaware,2004,12,39
Delaware,2005,1,34.3
Delaware,2005,2,36.7
Delaware,2005,3,40.1
Delaware,2005,4,54.3
Delaware,2005,5,58.4
Delaware,2005,6,72.7
Delaware,2005,7,77.9
Delaware,2005,8,77.9
Delaware,2005,9,71.9
Delaware,2005,10,58.8
Delaware,2005,11,50.1
Delaware,2005,12,35.6
Delaware,2006,1,42.1
Delaware,2006,2,37.1
Delaware,2006,3,44.7
Delaware,2006,4,56.3
Delaware,2006,5,63
Delaware,2006,6,72.1
Delaware,2006,7,78.3
Delaware,2006,8,77.1
Delaware,2006,9,66.3
Delaware,2006,10,56.2
Delaware,2006,11,50.9
Delaware,2006,12,43.9
Delaware,2007,1,40.1
Delaware,2007,2,29.6
Delaware,2007,3,45.2
Delaware,2007,4,51
Delaware,2007,5,64.3
Delaware,2007,6,72.9
Delaware,2007,7,76.1
Delaware,2007,8,76.6
Delaware,2007,9,70
Delaware,2007,10,64.1
Delaware,2007,11,46.4
Delaware,2007,12,39.1
Delaware,2008,1,36.7
Delaware,2008,2,39.1
Delaware,2008,3,45.7
Delaware,2008,4,55.4
Delaware,2008,5,60.9
Delaware,2008,6,75.3
Delaware,2008,7,77.4
Delaware,2008,8,73.4
Delaware,2008,9,69.6
Delaware,2008,10,56.2
Delaware,2008,11,45.5
Delaware,2008,12,40.7
Delaware,2009,1,30.7
Delaware,2009,2,38.5
Delaware,2009,3,43.3
Delaware,2009,4,55
Delaware,2009,5,63.8
Delaware,2009,6,70.9
Delaware,2009,7,74.5
Delaware,2009,8,77.2
Delaware,2009,9,66.9
Delaware,2009,10,56.6
Delaware,2009,11,50.6
Delaware,2009,12,37.1
Delaware,2010,1,33.3
Delaware,2010,2,31.4
Delaware,2010,3,48.1
Delaware,2010,4,57.5
Delaware,2010,5,66.2
Delaware,2010,6,77.4
Delaware,2010,7,79.9
Delaware,2010,8,77
Delaware,2010,9,71.4
Delaware,2010,10,58.6
Delaware,2010,11,47.5
Delaware,2010,12,31.7
Delaware,2011,1,30.3
Delaware,2011,2,38.8
Delaware,2011,3,43.9
Delaware,2011,4,57.2
Delaware,2011,5,66.4
Delaware,2011,6,74.3
Delaware,2011,7,80.6
Delaware,2011,8,75.5
Delaware,2011,9,70.7
Delaware,2011,10,57.2
Delaware,2011,11,50.8
Delaware,2011,12,43.4
Delaware,2012,1,39.3
Delaware,2012,2,41.1
Delaware,2012,3,52.5
Delaware,2012,4,55
Delaware,2012,5,67.8
Delaware,2012,6,72.9
Delaware,2012,7,80.9
Delaware,2012,8,76.8
Delaware,2012,9,68.4
Delaware,2012,10,59.3
Delaware,2012,11,43.5
Delaware,2012,12,44.1
Delaware,2013,1,37.4
Delaware,2013,2,35.9
Delaware,2013,3,40.5
Delaware,2013,4,54.6
Delaware,2013,5,63.7
Delaware,2013,6,73.5
Delaware,2013,7,79.2
Delaware,2013,8,73.4
Delaware,2013,9,66.7
Delaware,2013,10,59.5
Delaware,2013,11,45.1
Delaware,2013,12,40.4
Delaware,2014,1,30
Delaware,2014,2,33.9
Delaware,2014,3,39.6
Delaware,2014,4,52.9
Delaware,2014,5,64.9
Delaware,2014,6,72.8
Delaware,2014,7,75.8
Delaware,2014,8,72.6
Delaware,2014,9,69.1
Delaware,2014,10,59.4
Delaware,2014,11,44.6
Delaware,2014,12,41
Delaware,2015,1,32.1
Delaware,2015,2,26.2
Delaware,2015,3,40
Delaware,2015,4,54.3
Delaware,2015,5,67.9
Delaware,2015,6,73.6
Delaware,2015,7,76.9
Delaware,2015,8,75.1
Delaware,2015,9,72
Delaware,2015,10,56.5
Delaware,2015,11,51.6
Delaware,2015,12,50.8
Florida,2000,1,58.4
Florida,2000,2,60.5
Florida,2000,3,67.6
Florida,2000,4,68.1
Florida,2000,5,77.3
Florida,2000,6,80.5
Florida,2000,7,82.3
Florida,2000,8,81.7
Florida,2000,9,79.5
Florida,2000,10,70.9
Florida,2000,11,63.5
Florida,2000,12,56.7
Florida,2001,1,53
Florida,2001,2,65.2
Florida,2001,3,64.3
Florida,2001,4,70
Florida,2001,5,74.9
Florida,2001,6,80.1
Florida,2001,7,81.3
Florida,2001,8,81.5
Florida,2001,9,77.6
Florida,2001,10,71.6
Florida,2001,11,67.7
Florida,2001,12,64.1
Florida,2002,1,59.3
Florida,2002,2,59.5
Florida,2002,3,66.7
Florida,2002,4,73.6
Florida,2002,5,76.7
Florida,2002,6,79.6
Florida,2002,7,81.5
Florida,2002,8,81.1
Florida,2002,9,81.1
Florida,2002,10,76.2
Florida,2002,11,63.1
Florida,2002,12,57.3
Florida,2003,1,52.2
Florida,2003,2,61.3
Florida,2003,3,69.8
Florida,2003,4,69.4
Florida,2003,5,78.1
Florida,2003,6,80.1
Florida,2003,7,81.4
Florida,2003,8,81.1
Florida,2003,9,78.9
Florida,2003,10,73.5
Florida,2003,11,68.7
Florida,2003,12,56.1
Florida,2004,1,56.8
Florida,2004,2,59.3
Florida,2004,3,65.7
Florida,2004,4,67.4
Florida,2004,5,76.3
Florida,2004,6,81.3
Florida,2004,7,81.8
Florida,2004,8,81.5
Florida,2004,9,79.9
Florida,2004,10,74.5
Florida,2004,11,67.4
Florida,2004,12,58
Florida,2005,1,60
Florida,2005,2,60.8
Florida,2005,3,63.1
Florida,2005,4,66.7
Florida,2005,5,74.4
Florida,2005,6,79.9
Florida,2005,7,83.3
Florida,2005,8,83.2
